Time(us),Position(counts),Speed(rad/s)
3810985,-210339,0.0000
3815985,-210339,0.0000
3820985,-210339,0.0000
3825985,-210339,0.0000
3830985,-210339,0.0000
3835985,-210339,0.0000
3840985,-210339,0.0000
3845985,-210339,0.0000
3850985,-210339,0.0000
3855985,-210339,0.0000
3860985,-210339,0.0000
3865985,-210339,0.0000
3870985,-210339,0.0000
3875985,-210339,0.0000
3880985,-210339,0.0000
3885985,-210339,0.0000
3890985,-210339,0.0000
3895985,-210339,0.0000
3900985,-210339,0.0000
3905985,-210339,0.0000
3910985,-210339,0.0000
3915985,-210339,0.0000
3920985,-210339,0.0000
3925985,-210339,0.0000
3930985,-210339,0.0000
3935985,-210339,0.0000
3940985,-210339,0.0000
3945985,-210339,0.0000
3950985,-210339,0.0000
3955985,-210339,0.0000
3960985,-210339,0.0000
3965985,-210339,0.0000
3970985,-210339,0.0000
3975985,-210339,0.0000
3980985,-210339,0.0000
3985985,-210339,0.0000
3990985,-210339,0.0000
3995985,-210339,0.0000
4000985,-210339,0.0000
4005985,-210339,0.0000
4010985,-210339,0.0000
4015985,-210339,0.0000
4020985,-210339,0.0000
4025985,-210339,0.0000
4030985,-210339,0.0000
4035985,-210339,0.0000
4040985,-210339,0.0000
4045985,-210339,0.0000
4050985,-210339,0.0000
4055985,-210339,0.0000
4060985,-210339,0.0000
4065985,-210339,0.0000
4070985,-210339,0.0000
4075985,-210339,0.0000
4080985,-210339,0.0000
4085985,-210339,0.0000
4090985,-210339,0.0000
4095985,-210339,0.0000
4100985,-210339,0.0000
4105985,-210339,0.0000
4110985,-210339,0.0000
4115985,-210339,0.0000
4120985,-210339,0.0000
4125985,-210339,0.0000
4130985,-210339,0.0000
4135985,-210339,0.0000
4140985,-210339,0.0000
4145985,-210339,0.0000
4150985,-210339,0.0000
4155985,-210339,0.0000
4160985,-210339,0.0000
4165985,-210339,0.0000
4170985,-210339,0.0000
4175985,-210339,0.0000
4180985,-210339,0.0000
4185985,-210339,0.0000
4190985,-210339,0.0000
4195985,-210339,0.0000
4200985,-210339,0.0000
4205985,-210339,0.0000
4210985,-210339,0.0000
4215985,-210339,0.0000
4220985,-210339,0.0000
4225985,-210339,0.0000
4230985,-210339,0.0000
4235985,-210339,0.0000
4240985,-210339,0.0000
4245985,-210339,0.0000
4250985,-210339,0.0000
4255985,-210339,0.0000
4260985,-210339,0.0000
4265985,-210339,0.0000
4270985,-210339,0.0000
4275985,-210339,0.0000
4280985,-210339,0.0000
4285985,-210339,0.0000
4290985,-210339,0.0000
4295985,-210339,0.0000
4300985,-210339,0.0000
4305985,-210339,0.0000
4310985,-210339,0.0000
4315985,-210339,0.0000
4320985,-210339,0.0000
4325985,-210339,0.0000
4330985,-210339,0.0000
4335985,-210339,0.0000
4340985,-210339,0.0000
4345985,-210339,0.0000
4350985,-210339,0.0000
4355985,-210339,0.0000
4360985,-210339,0.0000
4365985,-210339,0.0000
4370985,-210339,0.0000
4375985,-210339,0.0000
4380985,-210339,0.0000
4385985,-210339,0.0000
4390985,-210339,0.0000
4395985,-210339,0.0000
4400985,-210339,0.0000
4405985,-210339,0.0000
4410985,-210339,0.0000
4415985,-210339,0.0000
4420985,-210339,0.0000
4425985,-210339,0.0000
4430985,-210339,0.0000
4435985,-210339,0.0000
4440985,-210339,0.0000
4445985,-210339,0.0000
4450985,-210339,0.0000
4455985,-210339,0.0000
4460985,-210339,0.0000
4465985,-210339,0.0000
4470985,-210339,0.0000
4475985,-210339,0.0000
4480985,-210339,0.0000
4485985,-210339,0.0000
4490985,-210339,0.0000
4495985,-210339,0.0000
4500985,-210339,0.0000
4505985,-210339,0.0000
4510985,-210339,0.0000
4515985,-210339,0.0000
4520985,-210339,0.0000
4525985,-210339,0.0000
4530985,-210339,0.0000
4535985,-210339,0.0000
4540985,-210339,0.0000
4545985,-210339,0.0000
4550985,-210339,0.0000
4555985,-210339,0.0000
4560985,-210339,0.0000
4565985,-210339,0.0000
4570985,-210339,0.0000
4575985,-210339,0.0000
4580985,-210339,0.0000
4585985,-210339,0.0000
4590985,-210339,0.0000
4595985,-210339,0.0000
4600985,-210339,0.0000
4605985,-210339,0.0000
4610985,-210339,0.0000
4615985,-210339,0.0000
4620985,-210339,0.0000
4625985,-210339,0.0000
4630985,-210339,0.0000
4635985,-210339,0.0000
4640985,-210339,0.0000
4645985,-210339,0.0000
4650985,-210339,0.0000
4655985,-210339,0.0000
4660985,-210339,0.0000
4665985,-210339,0.0000
4670985,-210339,0.0000
4675985,-210339,0.0000
4680985,-210339,0.0000
4685985,-210339,0.0000
4690985,-210339,0.0000
4695985,-210339,0.0000
4700985,-210339,0.0000
4705985,-210339,0.0000
4710985,-210339,0.0000
4715985,-210339,0.0000
4720985,-210339,0.0000
4725985,-210339,0.0000
4730985,-210339,0.0000
4735985,-210339,0.0000
4740985,-210339,0.0000
4745985,-210339,0.0000
4750985,-210339,0.0000
4755985,-210339,0.0000
4760985,-210339,0.0000
4765985,-210339,0.0000
4770985,-210339,0.0000
4775985,-210339,0.0000
4780985,-210339,0.0000
4785985,-210339,0.0000
4790985,-210339,0.0000
4795985,-210339,0.0000
4800985,-210339,0.0000
4805985,-210339,0.0000
4810985,-210339,0.0000
4815985,-210339,0.0000
4820985,-210339,0.0000
4825985,-210339,0.0000
4830985,-210339,0.0000
4835985,-210339,0.0000
4840985,-210339,0.0000
4845985,-210339,0.0000
4850985,-210339,0.0000
4855985,-210339,0.0000
4860985,-210339,0.0000
4865985,-210339,0.0000
4870985,-210339,0.0000
4875985,-210339,0.0000
4880985,-210339,0.0000
4885985,-210339,0.0000
4890985,-210339,0.0000
4895985,-210339,0.0000
4900985,-210339,0.0000
4905985,-210339,0.0000
4910985,-210339,0.0000
4915985,-210339,0.0000
4920985,-210339,0.0000
4925985,-210339,0.0000
4930985,-210339,0.0000
4935985,-210339,0.0000
4940985,-210339,0.0000
4945985,-210339,0.0000
4950985,-210339,0.0000
4955985,-210339,0.0000
4960985,-210339,0.0000
4965985,-210339,0.0000
4970985,-210339,0.0000
4975985,-210339,0.0000
4980985,-210339,0.0000
4985985,-210339,0.0000
4990985,-210339,0.0000
4995985,-210339,0.0000
5000985,-210339,0.0000
5005985,-210339,0.0000
5010985,-210339,0.0000
5015985,-210339,0.0000
5020985,-210339,0.0000
5025985,-210339,0.0000
