Time(us),Position(counts),Speed(rad/s)
4575004,1,0.0000
4580004,1,0.0000
4585004,1,0.0000
4590004,1,0.0000
4595004,1,0.0000
4600004,1,0.0000
4605004,1,0.0000
4610004,1,0.0000
4615004,1,0.0000
4620004,1,0.0000
4625004,1,0.0000
4630004,1,0.0000
4635004,1,0.0000
4640004,1,0.0000
4645004,1,0.0000
4650004,1,0.0000
4655004,1,0.0000
4660004,1,0.0000
4665004,1,0.0000
4670004,1,0.0000
4675004,1,0.0000
4680004,1,0.0000
4685004,1,0.0000
4690004,1,0.0000
4695004,1,0.0000
4700004,1,0.0000
4705004,1,0.0000
4710004,1,0.0000
4715004,1,0.0000
4720004,1,0.0000
4725004,1,0.0000
4730004,1,0.0000
4735004,1,0.0000
4740004,1,0.0000
4745007,1,0.0000
4750008,1,0.0000
4755010,1,0.0000
4760010,1,0.0000
4765010,1,0.0000
4770010,1,0.0000
4775010,1,0.0000
4780010,1,0.0000
4785010,1,0.0000
4790010,1,0.0000
4795010,1,0.0000
4800010,1,0.0000
4805010,1,0.0000
4810010,1,0.0000
4815010,1,0.0000
4820010,1,0.0000
4825010,1,0.0000
4830010,1,0.0000
4835010,1,0.0000
4840010,1,0.0000
4845010,1,0.0000
4850010,1,0.0000
4855010,1,0.0000
4860010,1,0.0000
4865010,1,0.0000
4870010,1,0.0000
4875010,1,0.0000
4880010,1,0.0000
4885010,1,0.0000
4890010,1,0.0000
4895010,1,0.0000
4900010,1,0.0000
4905010,1,0.0000
4910010,1,0.0000
4915010,1,0.0000
4920010,1,0.0000
4925010,1,0.0000
4930010,1,0.0000
4935010,1,0.0000
4940010,1,0.0000
4945010,1,0.0000
4950010,1,0.0000
4955010,1,0.0000
4960010,1,0.0000
4965010,1,0.0000
4970010,1,0.0000
4975010,1,0.0000
4980010,1,0.0000
4985010,1,0.0000
4990010,1,0.0000
4995010,1,0.0000
5000010,1,0.0000
5005010,1,0.0000
5010010,1,0.0000
5015010,1,0.0000
5020010,1,0.0000
5025010,1,0.0000
5030010,1,0.0000
5035010,1,0.0000
5040010,1,0.0000
5045010,1,0.0000
5050010,1,0.0000
5055010,1,0.0000
5060010,1,0.0000
5065010,1,0.0000
5070010,1,0.0000
5075010,1,0.0000
5080010,1,0.0000
5085010,1,0.0000
5090010,1,0.0000
5095010,1,0.0000
5100010,1,0.0000
5105010,1,0.0000
5110010,1,0.0000
5115010,1,0.0000
5120010,1,0.0000
5125010,1,0.0000
5130010,1,0.0000
5135010,1,0.0000
5140010,1,0.0000
5145010,1,0.0000
5150010,1,0.0000
5155010,1,0.0000
5160010,1,0.0000
5165010,1,0.0000
5170010,1,0.0000
5175010,1,0.0000
5180010,1,0.0000
5185010,1,0.0000
5190010,1,0.0000
5195010,1,0.0000
5200010,1,0.0000
5205010,1,0.0000
5210010,1,0.0000
5215010,1,0.0000
5220010,1,0.0000
5225010,1,0.0000
5230010,1,0.0000
5235010,1,0.0000
5240010,1,0.0000
5245010,1,0.0000
5250010,1,0.0000
5255010,1,0.0000
5260010,1,0.0000
5265010,1,0.0000
5270010,1,0.0000
5275010,1,0.0000
5280010,1,0.0000
5285010,1,0.0000
5290010,1,0.0000
5295010,1,0.0000
5300010,1,0.0000
5305010,1,0.0000
5310010,1,0.0000
5315010,1,0.0000
5320010,1,0.0000
5325010,1,0.0000
5330010,1,0.0000
5335010,1,0.0000
5340010,1,0.0000
5345010,1,0.0000
5350010,1,0.0000
5355010,1,0.0000
5360010,1,0.0000
5365010,1,0.0000
5370010,1,0.0000
5375010,1,0.0000
5380010,1,0.0000
5385010,1,0.0000
5390010,1,0.0000
5395010,1,0.0000
5400010,1,0.0000
5405010,1,0.0000
5410010,1,0.0000
5415010,1,0.0000
5420010,1,0.0000
5425010,1,0.0000
5430010,1,0.0000
5435010,1,0.0000
5440010,1,0.0000
5445010,1,0.0000
5450010,1,0.0000
5455010,1,0.0000
5460010,1,0.0000
5465010,1,0.0000
5470010,1,0.0000
5475010,1,0.0000
5480010,1,0.0000
5485010,1,0.0000
5490010,1,0.0000
5495010,1,0.0000
5500010,1,0.0000
5505010,1,0.0000
5510010,1,0.0000
5515010,1,0.0000
5520010,1,0.0000
5525010,1,0.0000
5530010,1,0.0000
5535010,1,0.0000
5540010,1,0.0000
5545010,1,0.0000
5550010,1,0.0000
5555010,1,0.0000
5560010,1,0.0000
5565010,1,0.0000
5570010,1,0.0000
5575010,1,0.0000
5580010,1,0.0000
5585010,1,0.0000
5590010,1,0.0000
5595010,1,0.0000
5600010,1,0.0000
5605010,1,0.0000
5610010,1,0.0000
5615010,1,0.0000
5620010,1,0.0000
5625010,1,0.0000
5630010,1,0.0000
5635010,1,0.0000
5640010,1,0.0000
5645010,1,0.0000
5650010,1,0.0000
5655010,1,0.0000
5660010,1,0.0000
5665010,1,0.0000
5670010,1,0.0000
5675010,1,0.0000
5680010,1,0.0000
5685010,1,0.0000
5690010,1,0.0000
5695010,1,0.0000
5700010,1,0.0000
5705010,1,0.0000
5710010,1,0.0000
5715010,1,0.0000
5720010,1,0.0000
5725010,1,0.0000
5730010,1,0.0000
5735010,1,0.0000
5740010,1,0.0000
5745010,1,0.0000
5750010,1,0.0000
5755010,1,0.0000
5760010,1,0.0000
5765010,1,0.0000
5770010,1,0.0000
5775010,1,0.0000
5780010,1,0.0000
5785010,1,0.0000
5790010,1,0.0000
5795010,1,0.0000
5800010,1,0.0000
5805010,1,0.0000
5810010,1,0.0000
5815010,1,0.0000
5820010,1,0.0000
5825010,1,0.0000
5830010,1,0.0000
5835010,1,0.0000
5840010,1,0.0000
5845010,1,0.0000
5850010,1,0.0000
5855010,1,0.0000
5860010,1,0.0000
5865010,1,0.0000
5870010,1,0.0000
5875010,1,0.0000
5880010,1,0.0000
5885010,1,0.0000
5890010,1,0.0000
5895010,1,0.0000
5900010,1,0.0000
5905010,1,0.0000
5910010,1,0.0000
5915010,1,0.0000
5920010,1,0.0000
5925010,1,0.0000
5930010,1,0.0000
5935010,1,0.0000
5940010,1,0.0000
5945010,1,0.0000
5950010,1,0.0000
5955010,1,0.0000
5960010,1,0.0000
5965010,1,0.0000
5970010,1,0.0000
5975010,1,0.0000
5980010,1,0.0000
5985010,1,0.0000
5990010,1,0.0000
5995010,1,0.0000
6000010,1,0.0000
6005010,1,0.0000
6010010,1,0.0000
6015010,1,0.0000
6020010,1,0.0000
6025010,1,0.0000
6030010,1,0.0000
6035010,1,0.0000
6040010,1,0.0000
6045010,1,0.0000
6050010,1,0.0000
6055010,1,0.0000
6060010,1,0.0000
6065010,1,0.0000
6070010,1,0.0000
6075010,1,0.0000
6080010,1,0.0000
6085010,1,0.0000
6090010,1,0.0000
6095010,1,0.0000
6100010,1,0.0000
6105010,1,0.0000
6110010,1,0.0000
6115010,1,0.0000
6120010,1,0.0000
6125010,1,0.0000
6130010,1,0.0000
6135010,1,0.0000
6140010,1,0.0000
6145010,1,0.0000
6150010,1,0.0000
6155010,1,0.0000
6160010,1,0.0000
6165010,1,0.0000
6170010,1,0.0000
6175010,1,0.0000
6180010,1,0.0000
6185010,1,0.0000
6190010,1,0.0000
6195010,1,0.0000
6200010,1,0.0000
6205010,1,0.0000
6210010,1,0.0000
6215010,1,0.0000
6220010,1,0.0000
6225010,1,0.0000
6230010,1,0.0000
6235010,1,0.0000
6240010,1,0.0000
6245010,1,0.0000
6250010,1,0.0000
6255010,1,0.0000
6260010,1,0.0000
6265010,1,0.0000
6270010,1,0.0000
6275010,1,0.0000
6280010,1,0.0000
6285010,1,0.0000
6290010,1,0.0000
6295010,1,0.0000
6300010,1,0.0000
6305010,1,0.0000
6310010,1,0.0000
6315010,1,0.0000
6320010,1,0.0000
6325010,1,0.0000
6330010,1,0.0000
6335010,1,0.0000
6340010,1,0.0000
6345010,1,0.0000
6350010,1,0.0000
6355010,1,0.0000
6360010,1,0.0000
6365010,1,0.0000
6370010,1,0.0000
6375010,1,0.0000
6380010,1,0.0000
6385010,1,0.0000
6390010,1,0.0000
6395010,1,0.0000
6400010,1,0.0000
