Time(us),Position(counts),Speed(rad/s)
4411399,1,0.0000
4416401,1,0.0000
4421403,1,0.0000
4426404,1,0.0000
4431406,1,0.0000
4436408,1,0.0000
4441409,1,0.0000
4446411,1,0.0000
4451412,1,0.0000
4456414,1,0.0000
4461415,1,0.0000
4466417,1,0.0000
4471418,1,0.0000
4476420,1,0.0000
4481422,1,0.0000
4486423,1,0.0000
4491425,1,0.0000
4496427,1,0.0000
4501428,1,0.0000
4506430,1,0.0000
4511431,1,0.0000
4516433,1,0.0000
4521434,1,0.0000
4526436,1,0.0000
4531438,1,0.0000
4536439,1,0.0000
4541441,1,0.0000
4546442,1,0.0000
4551444,1,0.0000
4556446,1,0.0000
4561447,1,0.0000
4566449,1,0.0000
4571450,1,0.0000
4576452,1,0.0000
4581453,1,0.0000
4586455,1,0.0000
4591457,1,0.0000
4596458,1,0.0000
4601460,1,0.0000
4606462,1,0.0000
4611463,1,0.0000
4616465,1,0.0000
4621466,1,0.0000
4626468,1,0.0000
4631469,1,0.0000
4636471,1,0.0000
4641473,1,0.0000
4646474,1,0.0000
4651476,1,0.0000
4656477,1,0.0000
4661479,1,0.0000
4666481,1,0.0000
4671482,1,0.0000
4676484,1,0.0000
4681485,1,0.0000
4686487,1,0.0000
4691488,1,0.0000
4696490,1,0.0000
4701492,1,0.0000
4706493,1,0.0000
4711495,1,0.0000
4716497,1,0.0000
4721498,1,0.0000
4726500,1,0.0000
4731501,1,0.0000
4736503,1,0.0000
4741504,1,0.0000
4746506,1,0.0000
4751507,1,0.0000
4756509,1,0.0000
4761511,1,0.0000
4766512,1,0.0000
4771514,1,0.0000
4776516,1,0.0000
4781517,1,0.0000
4786519,1,0.0000
4791520,1,0.0000
4796522,1,0.0000
4801523,1,0.0000
4806525,1,0.0000
4811527,1,0.0000
4816528,1,0.0000
4821530,1,0.0000
4826531,1,0.0000
4831533,1,0.0000
4836535,1,0.0000
4841536,1,0.0000
4846538,1,0.0000
4851539,1,0.0000
4856541,1,0.0000
4861542,1,0.0000
4866544,1,0.0000
4871546,1,0.0000
4876547,1,0.0000
4881549,1,0.0000
4886551,1,0.0000
4891552,1,0.0000
4896554,1,0.0000
4901555,1,0.0000
4906557,1,0.0000
4911558,1,0.0000
4916560,1,0.0000
4921562,1,0.0000
4926563,1,0.0000
4931565,1,0.0000
4936566,1,0.0000
4941568,1,0.0000
4946570,1,0.0000
4951571,1,0.0000
4956573,1,0.0000
4961574,1,0.0000
4966576,1,0.0000
4971577,1,0.0000
4976579,1,0.0000
4981581,1,0.0000
4986582,1,0.0000
4991584,1,0.0000
4996586,1,0.0000
5001587,1,0.0000
5006589,1,0.0000
5011590,1,0.0000
5016592,1,0.0000
5021593,1,0.0000
5026595,1,0.0000
5031596,1,0.0000
5036598,1,0.0000
5041600,1,0.0000
5046601,1,0.0000
5051603,1,0.0000
5056605,1,0.0000
5061606,1,0.0000
5066608,1,0.0000
5071609,1,0.0000
5076611,1,0.0000
5081612,1,0.0000
5086614,1,0.0000
5091616,1,0.0000
5096617,1,0.0000
5101619,1,0.0000
5106620,1,0.0000
5111622,1,0.0000
5116624,1,0.0000
5121625,1,0.0000
5126627,1,0.0000
5131628,1,0.0000
5136630,1,0.0000
5141631,1,0.0000
5146633,1,0.0000
5151635,1,0.0000
5156636,1,0.0000
5161638,1,0.0000
5166640,1,0.0000
5171641,1,0.0000
5176643,1,0.0000
5181644,1,0.0000
5186646,1,0.0000
5191647,1,0.0000
5196649,1,0.0000
5201651,1,0.0000
5206652,1,0.0000
5211654,1,0.0000
5216655,1,0.0000
5221657,1,0.0000
5226659,1,0.0000
5231660,1,0.0000
5236662,1,0.0000
5241663,1,0.0000
5246665,1,0.0000
5251666,1,0.0000
5256668,1,0.0000
5261670,1,0.0000
5266671,1,0.0000
5271673,1,0.0000
5276675,1,0.0000
5281676,1,0.0000
5286678,1,0.0000
5291679,1,0.0000
5296681,1,0.0000
5301682,1,0.0000
5306684,1,0.0000
5311685,1,0.0000
5316687,1,0.0000
